score_margin_hma,total_points,spread_hma,spread_hma_adjusted,delta_marg2spread,Rk_hma,G_hma,PF_hma,Yds_hma,Ply_hma,Y/P_hma,TO_hma,FL_hma,1stD_hma,Cmp_hma,Att_hma,Yds.1_hma,TD_hma,Int_hma,NY/A_hma,1stD.1_hma,Att.1_hma,Yds.2_hma,TD.1_hma,Y/A_hma,1stD.2_hma,Pen_hma,Yds.3_hma,1stPy_hma,Sc%_hma,TO%_hma,EXP_hma,Rk_po_hma,G_po_hma,Cmp_po_hma,Att_po_hma,Cmp%_hma,Yds_po_hma,TD_po_hma,TD%_hma,Int_po_hma,Int%_hma,Lng_hma,Y/A_po_hma,AY/A_hma,Y/C_hma,Y/G_hma,Rate_hma,Sk_hma,Yds.1_po_hma,NY/A_po_hma,ANY/A_hma,Sk%_hma,4QC_hma,GWD_hma,EXP_po_hma,Rk_hma,G_hma,Att_hma,Yds_hma,TD_hma,Lng_ro_hma,Y/A_hma,Y/G_ro_hma,Fmb_hma,EXP_hma,Rk_ret_hma,G_ret_hma,Ret_hma,Yds_ret_hma,TD_ret_hma,Lng_hma,Y/R_hma,Rt_hma,Yds.1_hma,TD.1_ret_hma,Lng.1_hma,Y/Rt_hma,APYd_hma,Rk_hma,G_hma,FGA_hma,FGM_hma,FGA.1_hma,FGM.1_hma,FGA.2_hma,FGM.2_hma,FGA.3_hma,FGM.3_hma,FGA.4_hma,FGM.4_hma,FGA.5_hma,FGM.5_hma,Lng_kp_hma,FG%_hma,XPA_hma,XPM_hma,XP%_hma,KO_hma,KOYds_hma,TB_hma,TB%_hma,KOAvg_hma,Pnt_hma,Yds_hma,Lng.1_kp_hma,Blck_hma,Y/P_kp_hma,Rk_oconv_hma,G_oconv_hma,3DAtt_hma,3DConv_hma,3D%_hma,4DAtt_hma,4DConv_hma,4D%_hma,RZAtt_hma,RZTD_hma,RZPct_hma,Rk_hma,G_hma,#Dr_hma,Plays_hma,Sc%_odriv_hma,TO%_odriv_hma,Plays.1_hma,Yds_odriv_hma,Time_hma,Pts_hma,Rk_td_hma,G_td_hma,PF_td_hma,Yds_hma,Ply_td_hma,Y/P_hma,TO_td_hma,FL_td_hma,1stD_td_hma,Cmp_hma,Att_td_hma,Yds.1_td_hma,TD_hma,Int_hma,NY/A_hma,1stD.1_td_hma,Att.1_td_hma,Yds.2_td_hma,TD.1_hma,Y/A_td_hma,1stD.2_td_hma,Pen_td_hma,Yds.3_td_hma,1stPy_td_hma,Sc%_hma,TO%_hma,EXP_td_hma,G_hma,Att_hma,Cmp_ad_hma,Yds_ad_hma,TD_ad_hma,DADOT_hma,Air_hma,YAC_hma,Bltz_hma,Bltz%_hma,Hrry_hma,Hrry%_hma,QBKD_hma,QBKD%_hma,Sk_ad_hma,Prss_hma,Prss%_hma,MTkl_hma,Rk_hma,G_pd_hma,Cmp_hma,Att_pd_hma,Cmp%_pd_hma,Yds_hma,TD_hma,TD%_pd_hma,Int_pd_hma,PD_hma,Int%_pd_hma,Y/A_hma,AY/A_pd_hma,Y/C_pd_hma,Y/G_hma,Rate_pd_hma,Sk_hma,Yds.1_hma,QBHits_hma,TFL_hma,NY/A_pd_hma,ANY/A_pd_hma,Sk%_pd_hma,EXP_hma,Rk_rd_hma,G_hma,Att_hma,Yds_rd_hma,TD_rd_hma,Y/A_rd_hma,Y/G_rd_hma,EXP_rd_hma,Rk_hma,G_retd_hma,Ret_retd_hma,Yds_hma,TD_hma,Y/R_retd_hma,Rt_retd_hma,Yds.1_retd_hma,TD.1_retd_hma,Y/Rt_retd_hma,Rk_kpd_hma,G_hma,FGA_kpd_hma,FGM_kpd_hma,FG%_kpd_hma,XPA_kpd_hma,XPM_kpd_hma,XP%_kpd_hma,Pnt_kpd_hma,Yds_kpd_hma,Blck_kpd_hma,Y/P_kpd_hma,Rk_hma,G_dconv_hma,3DAtt_dconv_hma,3DConv_dconv_hma,3D%_dconv_hma,4DAtt_dconv_hma,4DConv_dconv_hma,4D%_dconv_hma,RZAtt_dconv_hma,RZTD_dconv_hma,RZPct_dconv_hma,Rk_ddriv_hma,G_hma,#Dr_ddriv_hma,Plays_ddriv_hma,Sc%_ddriv_hma,TO%_ddriv_hma,Plays.1_ddriv_hma,Yds_hma,Time_ddriv_hma,Pts_ddriv_hma
16,66,-9.5,9.5,-6.5,-22,0,137,922,-53,1.2,-11,0,23,-30,-88,451,22,-11,1.9,-2,50,471,4,0.6,21,-4,-93,4,10.8,-6.4,255.83,-13,0,-30,-88,5.2,451,22,4.9,-11,-1.6,25,1.8,3.5,1.8,28.2,35,-15,-77,1.9,3.6,-1.7,-2,-1,218.99,-17,0,50,471,4,-3,0.6,29.5,-9,41.91,28,0,-14,-137,0,-21,-2.8,-14,-522,-1,-70,-5.5,244,7,0,1,1,-8,-8,-5,-5,-5,-4,1,2,-16,-14,2,0.062,26,23,-0.036,12,949,10,0.043,2.2,-17,-832,-2,1,-1.2,-21,0,-25,18,0.148,-7,-4,0.012,5,17,0.236,15,0,-14,-69,10.8,-6.4,0.1,8.3,0.01875,1.05,-1,0,-1,-175,-46,0.1,0,-1,1,-4,-11,-166,-5,1,-0.3,-6,-41,-9,5,0.4,15,-16,-127,-8,1.9,2.5,-19.37,0,-11,-4,-166,-5,-0.9,-277,122,19,0.033,0,0.001,-15,-0.026,6,-9,-0.013,20,-5,0,-4,-11,0.6,-166,-5,-0.8,1,3,0.3,-0.1,-0.4,-0.3,-10.4,-3.8,6,20,-8,-5,-0.3,-0.5,1.1,43.33,-1,0,-41,-9,5,0.4,-0.6,-62.16,-28,0,-8,-3,2,5.3,4,252,0,3.8,-8,0,-8,-5,0.06,-3,-2,0.021,-7,-360,0,-0.7,-8,0,-25,-7,0.014,2,1,-0.008,-1,1,0.03,-21,0,-21,-54,1.9,2.5,0.4,3,0.004861111,0.17
-26,40,6,-6,20,19,0,-132,-431,-52,-0.2,4,-4,-32,3,28,130,-12,8,-0.2,-7,-87,-561,-11,-0.4,-37,-3,-253,12,-5.2,4.2,-95.74,-1,0,3,28,-3.1,130,-12,-2.5,8,1.4,23,-0.1,-1.1,0.4,8.1,-16.6,7,54,-0.2,-1.2,0.8,-1,-3,-63.87,15,0,-87,-561,-11,-4,-0.4,-35.1,-14,-28.27,23,0,-19,-282,0,-22,-4.3,-1,-27,0,23,-0.1,-662,30,0,0,0,6,6,0,0,-1,0,3,0,8,6,3,-0.015,-22,-24,-0.066,-14,-867,0,0.13,0.1,-17,-592,9,0,3.2,20,0,-13,-17,-0.057,11,4,-0.132,-11,-20,-0.212,18,0,-19,-44,-5.2,4.2,0.5,1.2,0.009027778,-0.58,13,0,65,787,30,0.6,-4,7,40,65,28,353,0,-11,0.4,26,18,434,6,0.8,29,21,196,-15,11.3,-0.7,-85.52,0,28,65,353,0,-1.7,38,376,-44,-0.078,4,0.004,-8,-0.019,-16,-20,-0.039,39,13,0,65,28,8.2,353,0,-0.2,-11,-26,-2,0.2,1,-1.2,22.1,15.1,-16,-88,-24,-26,0.4,1.2,-2.8,-33.7,16,0,18,434,6,0.8,27.1,-50.45,-22,0,-2,138,1,7.9,-15,-235,0,3.4,-30,0,5,7,0.089,8,4,-0.083,-15,-835,0,-2.7,18,0,-8,19,0.11,-20,-10,0.067,7,2,-0.048,-16,0,-15,35,11.3,-0.7,0.7,7.5,0.011111111,0.57
-5,37,2.5,-2.5,2.5,11,0,-86,-128,33,-0.3,1,-2,-1,38,106,605,-1,3,-0.3,44,-85,-733,-17,-0.9,-61,-15,-269,16,-0.7,1.3,-47.17,-14,0,38,106,-5.9,605,-1,-1.1,3,0.3,11,-0.2,-0.5,0.6,37.8,-10.2,12,70,-0.3,-0.6,0.8,-1,-3,31.02,21,0,-85,-733,-17,13,-0.9,-45.8,-11,-66.16,29,0,-22,-247,0,-18,-1.3,-10,-352,0,-46,-4.9,-660,11,0,0,0,5,6,2,1,0,1,5,7,12,15,1,0.129,-20,-23,-0.088,-3,-160,-25,-0.247,0.3,-6,-293,-1,0,-0.6,-4,0,13,4,-0.008,10,4,-0.111,-10,-18,-0.187,5,0,-4,45,-0.7,1.3,0.4,-0.1,-0.003472222,-0.41,14,0,77,1400,42,1.2,-5,1,47,92,68,1225,6,-6,1.4,54,-10,175,4,0.5,12,27,283,-19,7.3,-1,-108.56,0,68,92,1225,6,-0.7,435,635,28,0.011,20,0.022,-6,-0.022,-16,-2,-0.027,19,27,0,92,68,8.2,1225,6,0.4,-6,-33,-1.3,1.2,1.8,0.3,76.6,18.4,-16,-66,-21,-18,1.4,2,-3.1,-104.24,2,0,-10,175,4,0.5,10.9,-2.34,-29,0,6,96,0,3.2,21,631,0,6.3,-9,0,2,2,0.011,10,11,0.035,-12,-600,0,-0.8,2,0,-12,1,0.028,-7,-6,-0.098,6,2,-0.037,-2,0,-2,44,7.3,-1,0.3,8.5,0.003472222,0.46
10,58,5.5,-5.5,-15.5,5,0,-48,110,-9,0.1,9,7,-8,-1,29,459,0,2,0.5,7,-37,-349,-10,-0.4,-26,0,-149,11,2.4,5.8,-29.32,-12,0,-1,29,-3.9,459,0,-0.3,2,0.3,33,0.4,0.3,1.2,28.7,-3.7,-1,-21,0.5,0.3,-0.5,2,2,8.49,8,0,-37,-349,-10,-6,-0.4,-21.8,-3,-31.74,26,0,-16,-134,0,-10,1.3,-8,-343,0,-31,-6.4,-453,23,0,0,0,12,13,-2,-2,-4,-4,1,3,7,10,1,0.122,-11,-12,-0.026,0,4,-10,-0.105,0,-18,-735,5,0,1,1,0,-10,-2,0.013,5,5,0.074,-9,-17,-0.179,11,0,-9,-2,2.4,5.8,0.3,2.3,0.001388889,-0.1,25,0,141,1251,47,1,-11,-3,61,37,23,740,0,-8,1.2,38,48,511,13,0.7,29,31,398,-6,15.6,-4.7,-171.2,0,23,37,740,0,-1.3,159,463,-50,-0.083,20,0.031,-12,-0.025,-24,-16,-0.028,61,21,0,37,23,4,740,0,-0.2,-8,-10,-1.5,0.8,1.4,0.4,46.3,12,-24,-158,-36,-20,1.2,1.8,-4,-108.72,20,0,48,511,13,0.7,31.9,-60.8,-26,0,-6,87,0,7.2,10,369,0,6.2,-24,0,13,10,-0.025,13,11,-0.026,-18,-876,0,-0.8,20,0,-2,21,0.106,-13,-2,0.291,18,8,-0.062,-12,0,-9,60,15.6,-4.7,0.7,9.2,0.008333333,0.82
-28,34,14.5,-14.5,13.5,23,0,-159,-654,-15,-0.6,15,0,-59,-53,34,-307,-7,15,-0.9,-23,-52,-347,-17,-0.3,-53,-17,-335,17,-12.5,8,-198.76,7,0,-53,34,-13.9,-307,-7,-1.6,15,2.6,40,-1,-2.4,0.9,-19.2,-31.6,3,35,-0.9,-2.4,0.1,1,-1,-121.58,7,0,-52,-347,-17,16,-0.3,-21.7,-4,-63.11,25,0,-19,-132,1,41,3.2,-3,-204,0,-44,-4.8,-1047,19,0,0,0,0,1,-5,-6,-1,1,13,9,7,5,5,-0.021,-28,-32,-0.15,-16,-1123,-17,-0.063,-1.5,4,366,11,1,3,11,0,4,-11,-0.06,-1,-7,-0.421,-23,-25,-0.188,-11,0,10,-8,-12.5,8,-0.3,-5.5,-0.018055556,-0.96,20,0,109,913,51,0.6,-10,-2,13,41,10,335,-7,-8,0.5,16,44,578,11,0.9,21,42,435,-24,9.9,-4.9,-52.8,0,10,41,335,-7,-1.1,1,259,-19,-0.039,22,0.033,-15,-0.028,-3,4,-0.001,12,12,0,41,10,6.2,335,-7,-1.3,-8,-20,-1.4,0.5,0.9,-0.4,20.9,8.8,-3,-5,-20,-16,0.5,0.8,-0.6,0.93,21,0,44,578,11,0.9,36.1,-51.71,-25,0,8,180,0,5.8,-1,248,1,12.7,-19,0,16,17,0.083,9,8,-0.011,-3,-239,0,-1.6,10,0,12,9,0.02,-16,-9,-0.033,11,-5,-0.205,10,0,8,67,9.9,-4.9,0.1,3.8,0.003472222,0.34
-35,41,-4,4,39,-2,0,10,122,-28,0.2,0,-4,-3,40,104,868,14,4,0.3,39,-125,-746,-14,-0.5,-65,-14,-290,23,2.3,-0.1,69.3,-17,0,40,104,-5.4,868,14,1.3,4,0.4,-2,0,0.2,0.9,54.2,-1.3,-7,-37,0.3,0.4,-1.9,2,0,144.87,23,0,-125,-746,-14,49,-0.5,-46.7,-15,-61.13,12,0,-9,-223,0,-21,-4.3,-5,-215,0,-41,-3.6,-353,2,0,1,1,4,5,-1,-1,0,0,-1,0,3,5,-3,0.082,-1,-5,-0.071,6,531,14,0.095,1.5,-7,-188,4,0,2.1,9,0,-17,-10,-0.012,-2,-3,-0.117,-7,-7,-0.032,-5,0,2,-25,2.3,-0.1,-0.2,0.2,-0.013888889,0.05,3,0,18,260,31,0.1,-1,2,-1,93,60,473,1,-3,0.1,30,-32,-213,-1,-0.3,-7,31,498,-24,-1,0.9,17.98,0,60,93,473,1,-1.6,325,413,71,0.072,22,0.024,1,-0.01,3,26,0.012,21,16,0,93,60,9.2,473,1,-0.3,-3,-14,-0.8,0.3,0.5,-1.2,29.6,11,3,79,3,10,0.1,0.4,-0.3,27.33,-3,0,-32,-213,-1,-0.3,-13.3,-2.59,-12,0,3,190,1,8,-8,92,0,16.4,-2,0,0,-1,-0.038,4,5,0.031,0,-112,1,-1.7,6,0,-2,3,0.018,-5,-2,0.027,1,-2,-0.053,2,0,2,31,-1,0.9,0.1,1.3,0.007638889,-0.04
3,45,7.5,-7.5,-10.5,21,0,-148,-669,21,-0.8,12,0,-31,-36,76,-431,-6,12,-1.8,-22,-91,-238,-14,0.4,-33,9,-152,24,-17.6,6.3,-190.59,9,0,-36,76,-15,-431,-6,-1.7,12,1.8,29,-1.4,-2.4,0.5,-27,-31.2,36,214,-1.8,-2.9,4.5,2,-1,-143.46,3,0,-91,-238,-14,33,0.4,-14.9,4,-18.75,9,0,-13,-169,1,31,-1.4,1,-113,0,-29,-4.5,-809,28,0,0,0,-3,-4,-4,-4,-4,-2,2,1,-9,-9,1,-0.084,-32,-33,-0.06,-20,-1336,-25,-0.134,-1.1,12,721,8,1,2.8,10,0,12,-11,-0.074,19,4,-0.259,-22,-21,-0.112,-12,0,12,12,-17.6,6.3,-0.3,-5.8,-0.018055556,-1.01,15,0,81,836,68,0.5,-7,3,20,31,-27,326,-1,-10,0.8,24,91,510,9,0.3,13,48,519,-17,3.1,-3.9,-31.04,0,-27,31,326,-1,-1.5,11,335,-64,-0.096,5,0.012,-5,-0.003,4,4,0.016,33,10,0,31,-27,8.9,326,-1,0.1,-10,-41,-1.7,1.1,1.8,0,20.4,19.1,4,37,2,10,0.8,1.5,1,-10.08,19,0,91,510,9,0.3,31.9,-8.21,-9,0,23,228,0,4.1,4,202,0,5.1,-28,0,6,5,-0.002,12,12,0.014,5,203,0,-0.4,4,0,4,1,-0.003,-12,-9,-0.144,1,-1,-0.033,13,0,20,74,3.1,-3.9,-0.2,1.4,-0.002083333,0.16
-3,49,4,-4,-1,18,0,-110,-721,-2,-0.7,5,-3,-32,32,92,-103,-2,8,-1.2,19,-101,-618,-18,-0.4,-54,-10,-228,3,-6.6,3,-142.02,3,0,32,92,-5.4,-103,-2,-1.2,8,1.1,1,-1.2,-1.8,-0.9,-6.5,-17.6,7,83,-1.2,-1.9,0.2,2,0,-87.33,19,0,-101,-618,-18,31,-0.4,-38.7,-7,-47.57,-1,0,-14,-209,0,-10,-2.6,17,384,1,29,-1,-581,15,0,0,0,3,4,0,0,1,2,0,1,4,7,2,0.117,-21,-21,-0.01,-9,-710,-29,-0.259,-1.7,2,250,6,0,2.6,23,0,-3,-22,-0.101,12,6,-0.081,-13,-18,-0.157,2,0,-3,2,-6.6,3,0.1,-3.6,-0.004861111,-0.64,9,0,33,545,28,0.4,-8,0,11,17,-10,233,0,-8,0.6,5,48,312,0,0.2,19,31,344,-13,3.3,-4.2,-50.28,0,-10,17,233,0,-0.6,46,159,-66,-0.104,-2,-0.002,-14,-0.023,-10,-26,-0.039,7,7,0,17,-10,4.2,233,0,0.1,-8,-13,-1.4,0.5,1.1,0,14.6,11.6,-10,-53,-25,-18,0.6,1.2,-1.5,-43.24,11,0,48,312,0,0.2,19.5,2.43,1,0,5,248,0,9.5,19,457,0,3.2,-14,0,9,7,-0.017,5,4,-0.018,-3,-202,0,-1,3,0,3,1,-0.001,-8,-3,0.058,3,-5,-0.133,4,0,3,37,3.3,-4.2,0.1,2.7,0.002777778,0.08
-6,64,3,-3,3,15,0,-105,-420,-54,-0.1,4,-1,-17,4,60,346,-1,5,-0.2,21,-127,-766,-13,-0.5,-54,-3,-145,16,-7,2.2,-82.16,-9,0,4,60,-6.6,346,-1,-0.8,5,0.7,21,0,-0.4,1.1,21.6,-10.8,13,106,-0.2,-0.7,1.4,2,1,-7.32,24,0,-127,-766,-13,5,-0.5,-47.9,-14,-61.54,18,0,-22,-182,1,32,2.6,4,84,0,-4,-0.5,-563,20,0,0,0,-2,-1,-3,-3,-2,-3,7,5,0,-2,6,-0.071,-17,-19,-0.056,-17,-1227,-45,-0.414,-2.1,-3,223,9,0,6,13,0,-16,-14,-0.036,4,-1,-0.188,-15,-14,-0.061,10,0,-9,-59,-7,2.2,0,-0.9,-0.011111111,-0.47,27,0,182,1742,76,1.3,-14,-3,95,50,0,1086,10,-11,2,68,97,656,16,0.5,42,39,280,-15,13.2,-6,-243.02,0,0,50,1086,10,-0.4,456,581,-55,-0.081,-5,-0.005,-32,-0.057,-21,-58,-0.088,46,25,0,50,0,9,1086,10,1.8,-11,-33,-1.9,1.8,3,1.1,67.9,29.1,-21,-92,-57,-20,2,3.2,-3.4,-174.88,24,0,97,656,16,0.5,41,-65.11,-18,0,1,70,0,3.2,27,670,0,4.2,-20,0,-6,-6,-0.046,27,20,-0.088,-16,-1002,3,-5.2,16,0,-14,12,0.09,-12,-5,0.078,15,13,0.043,-8,0,-7,70,13.2,-6,0.6,11.7,0.017361111,1.05
20,20,1.5,-1.5,-21.5,4,0,-27,-11,2,-0.1,0,-3,-15,-1,-32,-216,-11,3,0,-28,40,205,2,0.1,17,0,-108,-4,1.8,2,-13.58,8,0,-1,-32,3.5,-216,-11,-1.7,3,0.7,2,-0.1,-0.7,-0.7,-13.5,-5.8,-6,-52,0,-0.5,-0.6,-3,-4,-56.55,-9,0,40,205,2,-9,0.1,12.8,0,33.27,5,0,3,-100,-1,-54,-6.9,-5,-111,0,27,0.4,-99,10,0,0,0,8,7,3,3,1,3,-4,-5,8,8,-3,0.056,-5,-5,-0.01,3,360,45,0.544,2.2,-14,-815,0,0,-2.8,7,0,3,-3,-0.021,7,5,0.056,4,-6,-0.151,8,0,-10,15,1.8,2,0.5,2.1,0.020138889,-0.11,-14,0,-117,-955,-46,-0.7,10,10,-55,15,28,-733,-10,0,-1.6,-42,-79,-222,-10,0.3,-13,-18,-84,0,-1.9,5.3,157.5,0,28,15,-733,-10,-1.3,-418,-205,11,0.003,9,0.009,24,0.038,5,38,0.049,-7,-12,0,15,28,-0.8,-733,-10,-2,0,7,-0.1,-1.6,-2,-2.3,-45.8,-14,5,4,33,-6,-1.6,-2,0.6,141.18,-8,0,-79,-222,-10,0.3,-13.9,14.66,-4,0,-3,68,1,4.7,-42,-905,0,-0.8,-10,0,11,13,0.135,-19,-16,0.005,1,167,-3,2.5,2,0,6,7,0.02,-8,-5,-0.011,-8,-11,-0.091,-8,0,-8,-35,-1.9,5.3,0.1,-4.2,-0.00625,-0.48
-1,45,-2,2,3,-4,0,19,292,87,-0.2,-3,-1,16,34,46,259,0,-2,-0.1,23,42,33,-4,-0.4,-7,-12,-124,0,6.3,-0.9,34.99,-5,0,34,46,0.7,259,0,-0.3,-2,-0.4,-10,-0.2,-0.1,-0.5,16.2,0.6,-1,-36,-0.1,0.1,-0.6,-3,-4,38.34,-3,0,42,33,-4,8,-0.4,2.1,3,-4.62,11,0,0,-65,-1,-50,-3.9,-14,-436,0,-42,-4.4,-97,-9,0,0,0,7,7,5,4,2,4,-2,2,12,17,-5,0.2,-3,-4,-0.032,14,1067,20,0.167,2.4,-3,-516,-10,0,-6.6,-17,0,29,18,0.028,6,5,0.077,5,-4,-0.126,-5,0,5,104,6.3,-0.9,0.4,0.8,0.007638889,0.06,-13,0,-105,-342,-34,-0.1,9,4,-48,42,68,139,-4,5,-0.6,-14,-107,-481,-12,0,-30,-12,3,-4,-5.9,5,134.46,0,68,42,139,-4,-0.3,-21,54,83,0.092,25,0.027,26,0.035,5,56,0.061,-27,2,0,42,68,-0.8,139,-4,-1.4,5,0,0.6,-0.6,-1.2,-0.8,8.7,-10.7,5,26,36,2,-0.6,-1.2,0.3,70.64,-22,0,-107,-481,-12,0,-30.1,62.77,-11,0,5,26,0,0,-6,-39,0,2.1,11,0,8,8,0.057,-17,-9,0.123,4,402,-3,4.4,-14,0,2,-11,-0.062,5,-1,-0.176,-9,-11,-0.08,6,0,5,-26,-5.9,5,-0.3,-3.2,-0.013888889,-0.59
-3,49,-5.5,5.5,8.5,-7,0,33,550,92,0,0,0,31,13,-7,-188,0,0,-0.1,-9,112,738,5,0.6,43,18,8,-3,1.7,0.5,8.84,7,0,13,-7,3,-188,0,0.1,0,0.1,7,-0.5,-0.4,-1.2,-11.7,0.8,-13,-107,-0.1,-0.1,-1.9,0,0,-43.41,-23,0,112,738,5,15,0.6,46.1,9,62.04,4,0,8,-81,-1,-50,-7.4,-10,-320,0,-17,-3,144,-8,0,0,0,1,1,0,-1,8,6,-7,-4,2,2,-3,0.017,5,7,0.051,9,715,13,0.115,1.9,-1,-297,-6,0,-4.3,-1,0,10,1,-0.015,5,7,0.18,5,3,-0.005,-12,0,10,99,1.7,0.5,0.2,1.4,-0.001388889,0.1,-20,0,-152,-1085,-14,-1,9,5,-52,-18,13,-935,-12,4,-1.9,-46,-51,-150,-14,0.2,-9,1,44,3,-10.7,3.4,201,0,13,-18,-935,-12,-1.1,-870,-110,115,0.157,19,0.023,21,0.035,24,64,0.084,-18,-20,0,-18,13,-4.8,-935,-12,-2.2,4,6,0.6,-1.6,-2.3,-1.6,-58.5,-20.9,24,131,44,27,-1.9,-2.7,3.7,168.53,-6,0,-51,-150,-14,0.2,-9.4,18.04,-5,0,1,85,0,3.6,-3,-154,0,-1.9,10,0,10,9,0.033,-24,-17,0.092,17,919,-1,3.3,-15,0,9,-11,-0.076,3,3,0.056,-9,-18,-0.205,5,0,3,-4,-10.7,3.4,-0.1,-7.1,-0.004166667,-0.96
21,71,-8.5,8.5,-12.5,-16,0,114,740,40,0.5,-9,-3,31,-58,-97,-451,6,-6,0.6,-17,154,1191,9,1.1,49,-9,-77,-1,9.4,-4,150.23,13,0,-58,-97,0.9,-451,6,2.2,-6,-0.8,2,0.3,1.1,0.3,-28.2,12.6,-17,-120,0.6,1.3,-1.8,2,2,73.68,-28,0,154,1191,9,40,1.1,74.4,2,70.49,-13,0,6,-9,-1,-34,-3.8,4,-78,1,-29,-4.7,773,-3,0,0,0,-1,-2,-1,-2,4,2,-2,1,0,-1,-4,-0.036,12,13,0.035,16,1060,27,0.231,0.9,-9,-641,-1,1,-4,-6,0,-10,5,0.051,-4,0,0.125,11,13,0.09,2,0,-2,45,9.4,-4,0.3,4.7,0.004861111,0.67,-8,0,-80,-344,8,-0.4,11,3,-24,40,73,-119,-2,8,-1,-6,-60,-225,-9,0.1,-14,0,43,-4,-2.7,6.2,97.84,0,73,40,-119,-2,-0.7,-169,-200,52,0.05,3,-0.005,16,0.018,-5,14,0.001,-15,-1,0,40,73,-1.7,-119,-2,-1.1,8,30,1.1,-1.2,-1.9,-1.5,-7.5,-14.9,-5,-41,16,-7,-1,-1.7,-1.2,68.25,-9,0,-60,-225,-9,0.1,-14.1,10.56,13,0,-1,55,0,3.1,-12,-226,0,0.8,3,0,3,5,0.113,-15,-11,0.039,-5,81,-3,6.4,6,0,21,20,0.047,8,4,-0.034,0,-2,-0.031,-5,0,-3,11,-2.7,6.2,0.2,-1.6,0.001388889,-0.32
-4,64,-3,3,7,3,0,-5,-301,52,-0.6,1,-2,-15,28,32,-449,-1,3,-1,-2,26,148,-5,0.1,0,-7,-83,-13,0.4,0.8,-59.86,12,0,28,32,1.2,-449,-1,-0.4,3,0.4,-20,-1.2,-1.4,-2,-28.1,-6.8,-6,-23,-1,-1.2,-1.2,0,-1,-80.01,-5,0,26,148,-5,26,0.1,9.2,7,13.97,-19,0,8,-27,-1,-42,-5.2,13,300,1,33,-0.5,-18,-5,0,0,0,5,5,3,3,3,5,-7,-4,4,9,-4,0.188,-4,-2,0.046,8,517,16,0.155,0.4,5,27,-3,0,-3.4,10,0,13,-8,-0.065,8,7,0.107,2,-4,-0.096,-8,0,6,61,0.4,0.8,0.1,-2.7,0.00625,-0.17,-18,0,-149,-1197,-48,-0.9,6,3,-84,-33,-10,-853,-10,3,-1.4,-63,-49,-344,-16,-0.3,-23,-8,64,2,-9.9,1.8,192.74,0,-10,-33,-853,-10,-0.2,-410,-422,-11,-0.023,3,0.003,18,0.034,11,32,0.049,-39,-18,0,-33,-10,-4.8,-853,-10,-1.7,3,20,0.5,-1.3,-1.9,-1.1,-53.3,-17.5,11,39,32,2,-1.4,-2,1.9,131.64,-13,0,-49,-344,-16,-0.3,-21.5,67.54,19,0,4,178,0,6.3,-8,-213,0,-1,6,0,15,13,0.029,-22,-16,0.07,13,800,-3,4.2,-13,0,17,-11,-0.091,4,2,-0.02,-12,-18,-0.176,12,0,10,-33,-9.9,1.8,-0.5,-9,-0.014583333,-0.97
14,54,-4,4,-10,-9,0,53,689,32,0.5,2,2,33,-25,-66,-95,8,0,0.6,-8,101,784,3,0.8,46,-13,-210,-5,1.3,1.3,62.92,4,0,-25,-66,3.3,-95,8,2.2,0,0.3,-2,0.7,1,0.4,-5.9,11.7,-3,-37,0.6,0.9,0.3,-2,-1,23.49,-25,0,101,784,3,16,0.8,49,9,44.89,3,0,-1,-148,-1,-61,-8.5,-1,-123,0,-33,-3,383,7,0,0,0,2,2,-3,-4,0,0,-5,-4,-6,-6,-6,-0.068,2,-1,-0.067,7,318,27,0.291,-1.3,-3,-462,-8,2,-5.6,8,0,-11,-5,-0.002,3,3,0.065,6,7,0.052,-9,0,7,31,1.3,1.3,-0.1,2.7,0.004166667,0.24,-3,0,-44,-424,-32,-0.2,10,2,-49,-25,-16,-417,-8,8,-0.5,-45,-15,-7,-8,0.2,9,-20,-74,-13,2.1,3.6,102.75,0,-16,-25,-417,-8,0.2,-210,-406,17,0.032,3,0.006,9,0.018,-1,11,0.021,3,-5,0,-25,-16,-2.6,-417,-8,-1.3,8,5,1.5,-0.6,-1.6,-0.5,-26.1,-15.4,-1,-69,14,-7,-0.5,-1.4,0,98.1,-1,0,-15,-7,-8,0.2,-0.5,0.55,-3,0,12,205,0,4.2,-22,-379,1,3.4,-6,0,19,19,0.097,-16,-11,0.058,-8,-137,-3,4.6,-22,0,-8,-18,-0.077,6,6,0.097,-7,-13,-0.137,-1,0,-1,-18,2.1,3.6,0,-2.6,-0.00625,-0.31
